"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image1","Input.image2","Input.image3","Input.image4","Input.image5","Input.image6","Input.image7","Input.image8","Input.image9","Input.image10","Input.image11","Input.image12","Answer.selected","Approve","Reject"
"3FI30CQHVKJ5MD2ER5M9JD00Z6P6BT","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3R08VXYT7CVI00BNV8SY0P95DVSW78","AUMY3AA0I92SR","Approved","Wed Feb 20 11:02:11 PST 2019","Wed Feb 20 11:06:01 PST 2019","Sat Feb 23 11:06:01 PST 2019","Wed Feb 20 11:50:07 PST 2019","","","230","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/12.jpg","image10|image8|image6|image1|image9|image2|image5"
"3FI30CQHVKJ5MD2ER5M9JD00Z6P6BT","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3WEV0KO0OMS5ASVO2GLJ3SGGTTZSDI","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:03:36 PST 2019","Wed Feb 20 11:05:31 PST 2019","Sat Feb 23 11:05:31 PST 2019","Wed Feb 20 11:50:07 PST 2019","","","115","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/12.jpg","image9|image8|image4|image1|image2|image10|image5|image6|image7"
"3XH7ZM9YX2UFK3L1L9BB32W67SZR9Z","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","39GAF6DQWR0RAPWGGI6TDDZE30QV10","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:03:41 PST 2019","Wed Feb 20 11:07:57 PST 2019","Sat Feb 23 11:07:57 PST 2019","Wed Feb 20 11:50:07 PST 2019","","","256","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/12.jpg","image2|image11|image4|image5|image8|image10"
"3XH7ZM9YX2UFK3L1L9BB32W67SZR9Z","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3NVC2EB65QZ4OM508X7W85I5J173YA","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:15 PST 2019","Wed Feb 20 11:12:43 PST 2019","Sat Feb 23 11:12:43 PST 2019","Wed Feb 20 11:50:07 PST 2019","","","568","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/12.jpg","image11|image6|image1|image2|image3|image8|image10|image5"
"3XH7ZM9YX2UFK3L1L9BB32W67SZR9Z","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3WI0P0II61ST9DVBNRLEDIBK7RGRDT","AUMY3AA0I92SR","Approved","Wed Feb 20 11:02:41 PST 2019","Wed Feb 20 11:08:39 PST 2019","Sat Feb 23 11:08:39 PST 2019","Wed Feb 20 11:50:07 PST 2019","","","358","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/12.jpg","image11|image3|image8|image4|image5|image10"
"3PUV2Q8SV4447MHT1SUNPJASGSCBDQ","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3BEFOD78W6TPC1ZQP8O4OFN4ORPM4O","AUMY3AA0I92SR","Approved","Wed Feb 20 11:05:38 PST 2019","Wed Feb 20 11:12:13 PST 2019","Sat Feb 23 11:12:13 PST 2019","Wed Feb 20 11:50:07 PST 2019","","","395","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/12.jpg","image1|image2|image5|image9|image7|image3"
"3PUV2Q8SV4447MHT1SUNPJASGSCBDQ","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3NPI0JQDAO5FEPBTWPH4DRTR9VGTPM","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:05 PST 2019","Wed Feb 20 11:08:07 PST 2019","Sat Feb 23 11:08:07 PST 2019","Wed Feb 20 11:50:07 PST 2019","","","302","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/12.jpg","image1|image2|image3|image7|image5"
"3PUV2Q8SV4447MHT1SUNPJASGSCBDQ","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3PPTZCWALQKW0DL72ULBZKKIZNOZQZ","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:03:39 PST 2019","Wed Feb 20 11:06:54 PST 2019","Sat Feb 23 11:06:54 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","195","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/12.jpg","image3|image5|image2|image1|image7"
"3B6F54KMR2C9WDIJWLWNE6JJVJV1SR","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","39ZSFO5CA8WYSRNK1H2ULRTHJAHJU3","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:05 PST 2019","Wed Feb 20 11:07:35 PST 2019","Sat Feb 23 11:07:35 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","270","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1054/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/12.jpg","image2|image5|image4|image7|image8|image9|image6"
"3B6F54KMR2C9WDIJWLWNE6JJVJV1SR","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3DR23U6WE5EBHYM3NB1TJFUNVOETE1","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:02:25 PST 2019","Wed Feb 20 11:04:24 PST 2019","Sat Feb 23 11:04:24 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","119","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1054/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/12.jpg","image6|image4|image2|image8|image9"
"3B6F54KMR2C9WDIJWLWNE6JJVJV1SR","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3NS0A6KXC485NORTZYGZ56GGT0GGZM","AIWX8CTWASWI7","Approved","Wed Feb 20 11:05:07 PST 2019","Wed Feb 20 11:11:52 PST 2019","Sat Feb 23 11:11:52 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","405","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1054/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/12.jpg","image7|image6|image5|image4|image2|image1|image8|image9"
"3B623HUYJ4QR7D24V652TG6R9P18SI","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3EQHHY4HQSS7GA74SA9JG29LS17G5E","AUMY3AA0I92SR","Approved","Wed Feb 20 11:02:03 PST 2019","Wed Feb 20 11:05:01 PST 2019","Sat Feb 23 11:05:01 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","178","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/12.jpg","image8|image10|image3|image4|image6"
"3B623HUYJ4QR7D24V652TG6R9P18SI","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3PB5A5BD0V6M3ELNG3OGEMNHJ73G7U","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:04:34 PST 2019","Wed Feb 20 11:15:45 PST 2019","Sat Feb 23 11:15:45 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","671","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/12.jpg","image4|image7|image8|image3|image2|image10|image11"
"3B623HUYJ4QR7D24V652TG6R9P18SI","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","3U0SRXB7CD52VPMOCLZH9NNELVIRNB","AIWX8CTWASWI7","Approved","Wed Feb 20 11:02:55 PST 2019","Wed Feb 20 11:03:16 PST 2019","Sat Feb 23 11:03:16 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","21","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8573/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/12.jpg","image2|image8|image4|image3|image6|image11|image10"
"3URJ6VVYUPNBQKN9CMYGSZGLAE24OA","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:37 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:37 PST 2019","","","33FOTY3KEMLVBGQGP1BONLBPITC1C9","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:05:51 PST 2019","Wed Feb 20 11:17:08 PST 2019","Sat Feb 23 11:17:08 PST 2019","Wed Feb 20 11:50:08 PST 2019","","","677","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/12.jpg","image5|image2|image1|image7|image11"
